date,currency,rate
2024-09-04,RON,4.9726
2024-09-05,RON,4.9708
2024-09-06,RON,4.9735
2024-09-07,RON,4.9735
2024-09-08,RON,4.9735
2024-09-09,RON,4.9743
2024-09-10,RON,4.9745
2024-09-11,RON,4.9742
2024-09-12,RON,4.974
2024-09-13,RON,4.9738
2024-09-14,RON,4.9738
2024-09-15,RON,4.9738
2024-09-16,RON,4.9744
2024-09-17,RON,4.9738
2024-09-18,RON,4.9749
2024-09-19,RON,4.9744
2024-09-20,RON,4.9745
2024-09-21,RON,4.9745
2024-09-22,RON,4.9745
2024-09-23,RON,4.9742
2024-09-24,RON,4.9756
2024-09-25,RON,4.976
2024-09-26,RON,4.9759
2024-09-27,RON,4.9764
2024-09-28,RON,4.9764
2024-09-29,RON,4.9764
2024-09-30,RON,4.9753
2024-10-01,RON,4.9759
2024-10-02,RON,4.9763
2024-10-03,RON,4.9766
2024-10-04,RON,4.9769
2024-10-05,RON,4.9769
2024-10-06,RON,4.9769
2024-10-07,RON,4.9778
2024-10-08,RON,4.9773
2024-10-09,RON,4.9759
2024-10-10,RON,4.9756
2024-10-11,RON,4.9749
2024-10-12,RON,4.9749
2024-10-13,RON,4.9749
2024-10-14,RON,4.9743
2024-10-15,RON,4.9758
2024-10-16,RON,4.9761
2024-10-17,RON,4.9738
2024-10-18,RON,4.9733
2024-10-19,RON,4.9733
2024-10-20,RON,4.9733
2024-10-21,RON,4.9728
2024-10-22,RON,4.9737
2024-10-23,RON,4.9737
2024-10-24,RON,4.9728
2024-10-25,RON,4.9733
2024-10-26,RON,4.9733
2024-10-27,RON,4.9733
2024-10-28,RON,4.9738
2024-10-29,RON,4.9749
2024-10-30,RON,4.9747
2024-10-31,RON,4.9749
2024-11-01,RON,4.9745
2024-11-02,RON,4.9745
2024-11-03,RON,4.9745
2024-11-04,RON,4.975
2024-11-05,RON,4.9756
2024-11-06,RON,4.9755
2024-11-07,RON,4.9759
2024-11-08,RON,4.9748
2024-11-09,RON,4.9748
2024-11-10,RON,4.9748
2024-11-11,RON,4.9749
2024-11-12,RON,4.9763
2024-11-13,RON,4.9764
2024-11-14,RON,4.9764
2024-11-15,RON,4.9768
2024-11-16,RON,4.9768
2024-11-17,RON,4.9768
2024-11-18,RON,4.9765
2024-11-19,RON,4.9769
2024-11-20,RON,4.9765
2024-11-21,RON,4.977
2024-11-22,RON,4.9767
2024-11-23,RON,4.9767
2024-11-24,RON,4.9767
2024-11-25,RON,4.9767
2024-11-26,RON,4.9771
2024-11-27,RON,4.9768
2024-11-28,RON,4.9773
2024-11-29,RON,4.9774
2022-12-30,SEK,11.1218
2022-12-31,SEK,11.1218
2023-01-01,SEK,11.1218
2023-01-02,SEK,11.1663
2023-01-03,SEK,11.143
2023-01-04,SEK,11.1653
2023-01-05,SEK,11.1848
2023-01-06,SEK,11.258
2023-01-07,SEK,11.258
2023-01-08,SEK,11.258
2023-01-09,SEK,11.196
2023-01-10,SEK,11.1963
2023-01-11,SEK,11.2783
2023-01-12,SEK,11.273
2023-01-13,SEK,11.2528
2023-01-14,SEK,11.2528
2023-01-15,SEK,11.2528
2023-01-16,SEK,11.2725
2023-01-17,SEK,11.285
2023-01-18,SEK,11.1735
2023-01-19,SEK,11.1533
2023-01-20,SEK,11.1655
2023-01-21,SEK,11.1655
2023-01-22,SEK,11.1655
2023-01-23,SEK,11.1183
2023-01-24,SEK,11.0995
2023-01-25,SEK,11.1335
2023-01-26,SEK,11.1763
2023-01-27,SEK,11.2108
2023-01-28,SEK,11.2108
2023-01-29,SEK,11.2108
2023-01-30,SEK,11.262
2023-01-31,SEK,11.348
2023-02-01,SEK,11.3455
2023-02-02,SEK,11.3587
2023-02-03,SEK,11.3323
2023-02-04,SEK,11.3323
2023-02-05,SEK,11.3323
2023-02-06,SEK,11.3652
2023-02-07,SEK,11.3805
2023-02-08,SEK,11.3423
2023-02-09,SEK,11.139
2023-02-10,SEK,11.163
2023-02-11,SEK,11.163
2023-02-12,SEK,11.163
2023-02-13,SEK,11.155
2023-02-14,SEK,11.101
2023-02-15,SEK,11.14
2023-02-16,SEK,11.142
2023-02-17,SEK,11.1983
2023-02-18,SEK,11.1983
2023-02-19,SEK,11.1983
2023-02-20,SEK,11.062
2023-02-21,SEK,11.0098
2023-02-22,SEK,11.0163
2023-02-23,SEK,11.0579
2023-02-24,SEK,11.003
2023-02-25,SEK,11.003
2023-02-26,SEK,11.003
2023-02-27,SEK,11.0595
2023-02-28,SEK,11.078
2023-03-01,SEK,11.1
2023-03-02,SEK,11.135
2023-03-03,SEK,11.143
2023-03-04,SEK,11.143
2023-03-05,SEK,11.143
2023-03-06,SEK,11.159
2023-03-07,SEK,11.2285
2023-03-08,SEK,11.2835
2023-03-09,SEK,11.3365
2023-03-10,SEK,11.3915
2023-03-11,SEK,11.3915
2023-03-12,SEK,11.3915
2023-03-13,SEK,11.439
2023-03-14,SEK,11.288
2023-03-15,SEK,11.202
2023-03-16,SEK,11.1781
2023-03-17,SEK,11.1995
2023-03-18,SEK,11.1995
2023-03-19,SEK,11.1995
2023-03-20,SEK,11.1564
2023-03-21,SEK,11.099
2023-03-22,SEK,11.1535
2023-03-23,SEK,11.222
2023-03-24,SEK,11.208
2023-03-25,SEK,11.208
2023-03-26,SEK,11.208
2023-03-27,SEK,11.212
2023-03-28,SEK,11.2195
2023-03-29,SEK,11.2955
2023-03-30,SEK,11.3037
2023-03-31,SEK,11.2805
2023-04-01,SEK,11.2805
2023-04-02,SEK,11.2805
2023-04-03,SEK,11.2835
2023-04-04,SEK,11.2525
2023-04-05,SEK,11.3265
2023-04-06,SEK,11.3875
2023-04-07,SEK,11.3875
2023-04-08,SEK,11.3875
2023-04-09,SEK,11.3875
2023-04-10,SEK,11.3875
2023-04-11,SEK,11.4255
2023-04-12,SEK,11.348
2023-04-13,SEK,11.3886
2023-04-14,SEK,11.3455
2023-04-15,SEK,11.3455
2023-04-16,SEK,11.3455
2023-04-17,SEK,11.3163
2023-04-18,SEK,11.2955
2023-04-19,SEK,11.306
2023-04-20,SEK,11.328
2023-04-21,SEK,11.3315
2023-04-22,SEK,11.3315
2023-04-23,SEK,11.3315
2023-04-24,SEK,11.309
2023-04-25,SEK,11.3045
2023-04-26,SEK,11.3855
2023-04-27,SEK,11.3805
2023-04-28,SEK,11.3515
2023-04-29,SEK,11.3515
2023-04-30,SEK,11.3515
2023-05-01,SEK,11.3515
2023-05-02,SEK,11.2915
2023-05-03,SEK,11.3265
2023-05-04,SEK,11.341
2023-05-05,SEK,11.2365
2023-05-06,SEK,11.2365
2023-05-07,SEK,11.2365
2023-05-08,SEK,11.2012
2023-05-09,SEK,11.1885
2023-05-10,SEK,11.1938
2023-05-11,SEK,11.2184
2023-05-12,SEK,11.2425
2023-05-13,SEK,11.2425
2023-05-14,SEK,11.2425
2023-05-15,SEK,11.2905
2023-05-16,SEK,11.2765
2023-05-17,SEK,11.325
2023-05-18,SEK,11.3609
2023-05-19,SEK,11.3695
2023-05-20,SEK,11.3695
2023-05-21,SEK,11.3695
2023-05-22,SEK,11.3765
2023-05-23,SEK,11.4494
2023-05-24,SEK,11.5103
2023-05-25,SEK,11.549
2023-05-26,SEK,11.528
2023-05-27,SEK,11.528
2023-05-28,SEK,11.528
2023-05-29,SEK,11.5956
2023-05-30,SEK,11.634
2023-05-31,SEK,11.6278
2023-06-01,SEK,11.6455
2023-06-02,SEK,11.5505
2023-06-03,SEK,11.5505
2023-06-04,SEK,11.5505
2023-06-05,SEK,11.642
2023-06-06,SEK,11.6215
2023-06-07,SEK,11.6255
2023-06-08,SEK,11.648
2023-06-09,SEK,11.673
2023-06-10,SEK,11.673
2023-06-11,SEK,11.673
2023-06-12,SEK,11.6185
2023-06-13,SEK,11.64
2023-06-14,SEK,11.5605
2023-06-15,SEK,11.6206
2023-06-16,SEK,11.5925
2023-06-17,SEK,11.5925
2023-06-18,SEK,11.5925
2023-06-19,SEK,11.6943
2023-06-20,SEK,11.758
2023-06-21,SEK,11.7563
2023-06-22,SEK,11.7224
2023-06-23,SEK,11.675
2023-06-24,SEK,11.675
2023-06-25,SEK,11.675
2023-06-26,SEK,11.6825
2023-06-27,SEK,11.7405
2023-06-28,SEK,11.795
2023-06-29,SEK,11.8175
2023-06-30,SEK,11.8055
2023-07-01,SEK,11.8055
2023-07-02,SEK,11.8055
2023-07-03,SEK,11.833
2023-07-04,SEK,11.812
2023-07-05,SEK,11.8295
2023-07-06,SEK,11.9045
2023-07-07,SEK,11.9075
2023-07-08,SEK,11.9075
2023-07-09,SEK,11.9075
2023-07-10,SEK,11.8745
2023-07-11,SEK,11.76
2023-07-12,SEK,11.68
2023-07-13,SEK,11.51
2023-07-14,SEK,11.493
2023-07-15,SEK,11.493
2023-07-16,SEK,11.493
2023-07-17,SEK,11.4873
2023-07-18,SEK,11.504
2023-07-19,SEK,11.476
2023-07-20,SEK,11.4795
2023-07-21,SEK,11.5517
2023-07-22,SEK,11.5517
2023-07-23,SEK,11.5517
2023-07-24,SEK,11.5495
2023-07-25,SEK,11.495
2023-07-26,SEK,11.5313
2023-07-27,SEK,11.4985
2023-07-28,SEK,11.5545
2023-07-29,SEK,11.5545
2023-07-30,SEK,11.5545
2023-07-31,SEK,11.5895
2023-08-01,SEK,11.6496
2023-08-02,SEK,11.681
2023-08-03,SEK,11.7415
2023-08-04,SEK,11.7
2023-08-05,SEK,11.7
2023-08-06,SEK,11.7
2023-08-07,SEK,11.6625
2023-08-08,SEK,11.744
2023-08-09,SEK,11.7195
2023-08-10,SEK,11.694
2023-08-11,SEK,11.8075
2023-08-12,SEK,11.8075
2023-08-13,SEK,11.8075
2023-08-14,SEK,11.8405
2023-08-15,SEK,11.839
2023-08-16,SEK,11.828
2023-08-17,SEK,11.8666
2023-08-18,SEK,11.9383
2023-08-19,SEK,11.9383
2023-08-20,SEK,11.9383
2023-08-21,SEK,11.9095
2023-08-22,SEK,11.863
2023-08-23,SEK,11.9061
2023-08-24,SEK,11.9175
2023-08-25,SEK,11.895
2023-08-26,SEK,11.895
2023-08-27,SEK,11.895
2023-08-28,SEK,11.9
2023-08-29,SEK,11.882
2023-08-30,SEK,11.841
2023-08-31,SEK,11.843
2023-09-01,SEK,11.896
2023-09-02,SEK,11.896
2023-09-03,SEK,11.896
2023-09-04,SEK,11.901
2023-09-05,SEK,11.9145
2023-09-06,SEK,11.9105
2023-09-07,SEK,11.9095
2023-09-08,SEK,11.904
2023-09-09,SEK,11.904
2023-09-10,SEK,11.904
2023-09-11,SEK,11.8795
2023-09-12,SEK,11.8875
2023-09-13,SEK,11.9475
2023-09-14,SEK,11.95
2023-09-15,SEK,11.873
2023-09-16,SEK,11.873
2023-09-17,SEK,11.873
2023-09-18,SEK,11.9872
2023-09-19,SEK,11.8845
2023-09-20,SEK,11.8803
2023-09-21,SEK,11.926
2023-09-22,SEK,11.879
2023-09-23,SEK,11.879
2023-09-24,SEK,11.879
2023-09-25,SEK,11.728
2023-09-26,SEK,11.654
2023-09-27,SEK,11.6255
2023-09-28,SEK,11.6065
2023-09-29,SEK,11.5325
2023-09-30,SEK,11.5325
2023-10-01,SEK,11.5325
2023-10-02,SEK,11.5833
2023-10-03,SEK,11.6375
2023-10-04,SEK,11.5855
2023-10-05,SEK,11.5975
2023-10-06,SEK,11.6045
2023-10-07,SEK,11.6045
2023-10-08,SEK,11.6045
2023-10-09,SEK,11.6085
2023-10-10,SEK,11.6005
2023-10-11,SEK,11.5655
2023-10-12,SEK,11.5435
2023-10-13,SEK,11.55
2023-10-14,SEK,11.55
2023-10-15,SEK,11.55
2023-10-16,SEK,11.5375
2023-10-17,SEK,11.53
2023-10-18,SEK,11.5643
2023-10-19,SEK,11.6155
2023-10-20,SEK,11.634
2023-10-21,SEK,11.634
2023-10-22,SEK,11.634
2023-10-23,SEK,11.7071
2023-10-24,SEK,11.7456
2023-10-25,SEK,11.7715
2023-10-26,SEK,11.8005
2023-10-27,SEK,11.8235
2023-10-28,SEK,11.8235
2023-10-29,SEK,11.8235
2023-10-30,SEK,11.806
2023-10-31,SEK,11.8275
2023-11-01,SEK,11.806
2023-11-02,SEK,11.819
2023-11-03,SEK,11.74
2023-11-04,SEK,11.74
2023-11-05,SEK,11.74
2023-11-06,SEK,11.6575
2023-11-07,SEK,11.6695
2023-11-08,SEK,11.6555
2023-11-09,SEK,11.634
2023-11-10,SEK,11.629
2023-11-11,SEK,11.629
2023-11-12,SEK,11.629
2023-11-13,SEK,11.61
2023-11-14,SEK,11.6537
2023-11-15,SEK,11.451
2023-11-16,SEK,11.4898
2023-11-17,SEK,11.481
2023-11-18,SEK,11.481
2023-11-19,SEK,11.481
2023-11-20,SEK,11.427
2023-11-21,SEK,11.404
2023-11-22,SEK,11.39
2023-11-23,SEK,11.4385
2023-11-24,SEK,11.439
2023-11-25,SEK,11.439
2023-11-26,SEK,11.439
2023-11-27,SEK,11.421
2023-11-28,SEK,11.433
2023-11-29,SEK,11.3655
2023-11-30,SEK,11.4308
2023-12-01,SEK,11.3715
2023-12-02,SEK,11.3715
2023-12-03,SEK,11.3715
2023-12-04,SEK,11.321
2023-12-05,SEK,11.3095
2023-12-06,SEK,11.3065
2023-12-07,SEK,11.2557
2023-12-08,SEK,11.238
2023-12-09,SEK,11.238
2023-12-10,SEK,11.238
2023-12-11,SEK,11.297
2023-12-12,SEK,11.2815
2023-12-13,SEK,11.277
2023-12-14,SEK,11.18
2023-12-15,SEK,11.2125
2023-12-16,SEK,11.2125
2023-12-17,SEK,11.2125
2023-12-18,SEK,11.145
2023-12-19,SEK,11.175
2023-12-20,SEK,11.129
2023-12-21,SEK,11.099
2023-12-22,SEK,11.0556
2023-12-23,SEK,11.0556
2023-12-24,SEK,11.0556
2023-12-25,SEK,11.0556
2023-12-26,SEK,11.0556
2023-12-27,SEK,11.066
2023-12-28,SEK,11.0382
2023-12-29,SEK,11.096
2023-12-30,SEK,11.096
2023-12-31,SEK,11.096
2024-01-01,SEK,11.096
2024-01-02,SEK,11.1545
2024-01-03,SEK,11.1915
2024-01-04,SEK,11.1905
2024-01-05,SEK,11.235
2024-01-06,SEK,11.235
2024-01-07,SEK,11.235
2024-01-08,SEK,11.2095
2024-01-09,SEK,11.2115
2024-01-10,SEK,11.197
2024-01-11,SEK,11.197
2024-01-12,SEK,11.26
2024-01-13,SEK,11.26
2024-01-14,SEK,11.26
2024-01-15,SEK,11.278
2024-01-16,SEK,11.3215
2024-01-17,SEK,11.3925
2024-01-18,SEK,11.364
2024-01-19,SEK,11.38
2024-01-20,SEK,11.38
2024-01-21,SEK,11.38
2024-01-22,SEK,11.3545
2024-01-23,SEK,11.347
2024-01-24,SEK,11.3585
2024-01-25,SEK,11.35
2024-01-26,SEK,11.3203
2024-01-27,SEK,11.3203
2024-01-28,SEK,11.3203
2024-01-29,SEK,11.3562
2024-01-30,SEK,11.2971
2024-01-31,SEK,11.2682
2024-02-01,SEK,11.3354
2024-02-02,SEK,11.268
2024-02-03,SEK,11.268
2024-02-04,SEK,11.268
2024-02-05,SEK,11.374
2024-02-06,SEK,11.3825
2024-02-07,SEK,11.2725
2024-02-08,SEK,11.2705
2024-02-09,SEK,11.2815
2024-02-10,SEK,11.2815
2024-02-11,SEK,11.2815
2024-02-12,SEK,11.232
2024-02-13,SEK,11.251
2024-02-14,SEK,11.3127
2024-02-15,SEK,11.2575
2024-02-16,SEK,11.2655
2024-02-17,SEK,11.2655
2024-02-18,SEK,11.2655
2024-02-19,SEK,11.237
2024-02-20,SEK,11.2185
2024-02-21,SEK,11.2075
2024-02-22,SEK,11.174
2024-02-23,SEK,11.1545
2024-02-24,SEK,11.1545
2024-02-25,SEK,11.1545
2024-02-26,SEK,11.1675
2024-02-27,SEK,11.1805
2024-02-28,SEK,11.192
2024-02-29,SEK,11.215
2024-03-01,SEK,11.1948
2024-03-02,SEK,11.1948
2024-03-03,SEK,11.1948
2024-03-04,SEK,11.2424
2024-03-05,SEK,11.2803
2024-03-06,SEK,11.2555
2024-03-07,SEK,11.1944
2024-03-08,SEK,11.164
2024-03-09,SEK,11.164
2024-03-10,SEK,11.164
2024-03-11,SEK,11.1865
2024-03-12,SEK,11.173
2024-03-13,SEK,11.193
2024-03-14,SEK,11.2245
2024-03-15,SEK,11.2674
2024-03-16,SEK,11.2674
2024-03-17,SEK,11.2674
2024-03-18,SEK,11.3178
2024-03-19,SEK,11.3465
2024-03-20,SEK,11.3595
2024-03-21,SEK,11.3645
2024-03-22,SEK,11.4025
2024-03-23,SEK,11.4025
2024-03-24,SEK,11.4025
2024-03-25,SEK,11.457
2024-03-26,SEK,11.453
2024-03-27,SEK,11.506
2024-03-28,SEK,11.525
2024-03-29,SEK,11.525
2024-03-30,SEK,11.525
2024-03-31,SEK,11.525
2024-04-01,SEK,11.525
2024-04-02,SEK,11.5575
2024-04-03,SEK,11.575
2024-04-04,SEK,11.5105
2024-04-05,SEK,11.526
2024-04-06,SEK,11.526
2024-04-07,SEK,11.526
2024-04-08,SEK,11.4675
2024-04-09,SEK,11.4555
2024-04-10,SEK,11.4345
2024-04-11,SEK,11.531
2024-04-12,SEK,11.5699
2024-04-13,SEK,11.5699
2024-04-14,SEK,11.5699
2024-04-15,SEK,11.5583
2024-04-16,SEK,11.635
2024-04-17,SEK,11.6793
2024-04-18,SEK,11.637
2024-04-19,SEK,11.664
2024-04-20,SEK,11.664
2024-04-21,SEK,11.664
2024-04-22,SEK,11.6015
2024-04-23,SEK,11.603
2024-04-24,SEK,11.6225
2024-04-25,SEK,11.639
2024-04-26,SEK,11.7052
2024-04-27,SEK,11.7052
2024-04-28,SEK,11.7052
2024-04-29,SEK,11.685
2024-04-30,SEK,11.753
2024-05-01,SEK,11.753
2024-05-02,SEK,11.682
2024-05-03,SEK,11.6398
2024-05-04,SEK,11.6398
2024-05-05,SEK,11.6398
2024-05-06,SEK,11.625
2024-05-07,SEK,11.681
2024-05-08,SEK,11.733
2024-05-09,SEK,11.7205
2024-05-10,SEK,11.6865
2024-05-11,SEK,11.6865
2024-05-12,SEK,11.6865
2024-05-13,SEK,11.7
2024-05-14,SEK,11.7285
2024-05-15,SEK,11.6751
2024-05-16,SEK,11.6172
2024-05-17,SEK,11.655
2024-05-18,SEK,11.655
2024-05-19,SEK,11.655
2024-05-20,SEK,11.6127
2024-05-21,SEK,11.581
2024-05-22,SEK,11.6325
2024-05-23,SEK,11.5925
2024-05-24,SEK,11.599
2024-05-25,SEK,11.599
2024-05-26,SEK,11.599
2024-05-27,SEK,11.54
2024-05-28,SEK,11.466
2024-05-29,SEK,11.5215
2024-05-30,SEK,11.4995
2024-05-31,SEK,11.421
2024-06-01,SEK,11.421
2024-06-02,SEK,11.421
2024-06-03,SEK,11.4035
2024-06-04,SEK,11.3755
2024-06-05,SEK,11.3275
2024-06-06,SEK,11.293
2024-06-07,SEK,11.3075
2024-06-08,SEK,11.3075
2024-06-09,SEK,11.3075
2024-06-10,SEK,11.333
2024-06-11,SEK,11.2467
2024-06-12,SEK,11.2345
2024-06-13,SEK,11.221
2024-06-14,SEK,11.2731
2024-06-15,SEK,11.2731
2024-06-16,SEK,11.2731
2024-06-17,SEK,11.2933
2024-06-18,SEK,11.255
2024-06-19,SEK,11.214
2024-06-20,SEK,11.198
2024-06-21,SEK,11.2445
2024-06-22,SEK,11.2445
2024-06-23,SEK,11.2445
2024-06-24,SEK,11.2555
2024-06-25,SEK,11.2255
2024-06-26,SEK,11.3038
2024-06-27,SEK,11.338
2024-06-28,SEK,11.3595
2024-06-29,SEK,11.3595
2024-06-30,SEK,11.3595
2024-07-01,SEK,11.3675
2024-07-02,SEK,11.417
2024-07-03,SEK,11.371
2024-07-04,SEK,11.3375
2024-07-05,SEK,11.3605
2024-07-06,SEK,11.3605
2024-07-07,SEK,11.3605
2024-07-08,SEK,11.3805
2024-07-09,SEK,11.422
2024-07-10,SEK,11.4075
2024-07-11,SEK,11.419
2024-07-12,SEK,11.4965
2024-07-13,SEK,11.4965
2024-07-14,SEK,11.4965
2024-07-15,SEK,11.5375
2024-07-16,SEK,11.5545
2024-07-17,SEK,11.5085
2024-07-18,SEK,11.5338
2024-07-19,SEK,11.61
2024-07-20,SEK,11.61
2024-07-21,SEK,11.61
2024-07-22,SEK,11.6295
2024-07-23,SEK,11.6735
2024-07-24,SEK,11.6875
2024-07-25,SEK,11.774
2024-07-26,SEK,11.7325
2024-07-27,SEK,11.7325
2024-07-28,SEK,11.7325
2024-07-29,SEK,11.7265
2024-07-30,SEK,11.686
2024-07-31,SEK,11.6125
2024-08-01,SEK,11.522
2024-08-02,SEK,11.5843
2024-08-03,SEK,11.5843
2024-08-04,SEK,11.5843
2024-08-05,SEK,11.534
2024-08-06,SEK,11.559
2024-08-07,SEK,11.4235
2024-08-08,SEK,11.4955
2024-08-09,SEK,11.4955
2024-08-10,SEK,11.4955
2024-08-11,SEK,11.4955
2024-08-12,SEK,11.4935
2024-08-13,SEK,11.506
2024-08-14,SEK,11.4843
2024-08-15,SEK,11.5135
2024-08-16,SEK,11.5435
2024-08-17,SEK,11.5435
2024-08-18,SEK,11.5435
2024-08-19,SEK,11.4871
2024-08-20,SEK,11.3825
2024-08-21,SEK,11.378
2024-08-22,SEK,11.392
2024-08-23,SEK,11.4355
2024-08-24,SEK,11.4355
2024-08-25,SEK,11.4355
2024-08-26,SEK,11.403
2024-08-27,SEK,11.3758
2024-08-28,SEK,11.335
2024-08-29,SEK,11.3455
2024-08-30,SEK,11.3355
2024-08-31,SEK,11.3355
2024-09-01,SEK,11.3355
2024-09-02,SEK,11.351
2024-09-03,SEK,11.372
2024-09-04,SEK,11.411
2024-09-05,SEK,11.3995
2024-09-06,SEK,11.3698
2024-09-07,SEK,11.3698
2024-09-08,SEK,11.3698
2024-09-09,SEK,11.455
2024-09-10,SEK,11.4355
2024-09-11,SEK,11.435
2024-09-12,SEK,11.414
2024-09-13,SEK,11.3635
2024-09-14,SEK,11.3635
2024-09-15,SEK,11.3635
2024-09-16,SEK,11.3195
2024-09-17,SEK,11.3245
2024-09-18,SEK,11.324
2024-09-19,SEK,11.3175
2024-09-20,SEK,11.381
2024-09-21,SEK,11.381
2024-09-22,SEK,11.381
2024-09-23,SEK,11.362
2024-09-24,SEK,11.2935
2024-09-25,SEK,11.311
2024-09-26,SEK,11.3
2024-09-27,SEK,11.273
2024-09-28,SEK,11.273
2024-09-29,SEK,11.273
2024-09-30,SEK,11.3
2024-10-01,SEK,11.3145
2024-10-02,SEK,11.3495
2024-10-03,SEK,11.361
2024-10-04,SEK,11.3375
2024-10-05,SEK,11.3375
2024-10-06,SEK,11.3375
2024-10-07,SEK,11.366
2024-10-08,SEK,11.349
2024-10-09,SEK,11.362
2024-10-10,SEK,11.3655
2024-10-11,SEK,11.354
2024-10-12,SEK,11.354
2024-10-13,SEK,11.354
2024-10-14,SEK,11.3735
2024-10-15,SEK,11.301
2024-10-16,SEK,11.346
2024-10-17,SEK,11.418
2024-10-18,SEK,11.4205
2024-10-19,SEK,11.4205
2024-10-20,SEK,11.4205
2024-10-21,SEK,11.4275
2024-10-22,SEK,11.4005
2024-10-23,SEK,11.412
2024-10-24,SEK,11.419
2024-10-25,SEK,11.4475
2024-10-26,SEK,11.4475
2024-10-27,SEK,11.4475
2024-10-28,SEK,11.471
2024-10-29,SEK,11.517
2024-10-30,SEK,11.566
2024-10-31,SEK,11.6308
2024-11-01,SEK,11.6115
2024-11-02,SEK,11.6115
2024-11-03,SEK,11.6115
2024-11-04,SEK,11.6445
2024-11-05,SEK,11.6665
2024-11-06,SEK,11.6515
2024-11-07,SEK,11.599
2024-11-08,SEK,11.59
2024-11-09,SEK,11.59
2024-11-10,SEK,11.59
2024-11-11,SEK,11.592
2024-11-12,SEK,11.542
2024-11-13,SEK,11.5895
2024-11-14,SEK,11.603
2024-11-15,SEK,11.5905
2024-11-16,SEK,11.5905
2024-11-17,SEK,11.5905
2024-11-18,SEK,11.6
2024-11-19,SEK,11.584
2024-11-20,SEK,11.605
2024-11-21,SEK,11.607
2024-11-22,SEK,11.553
2024-11-23,SEK,11.553
2024-11-24,SEK,11.553
2024-11-25,SEK,11.503
2024-11-26,SEK,11.523
2024-11-27,SEK,11.529
2024-11-28,SEK,11.5375
2024-11-29,SEK,11.518
2022-12-30,SGD,1.43
2022-12-31,SGD,1.43
2023-01-01,SGD,1.43
2023-01-02,SGD,1.4324
2023-01-03,SGD,1.4188
2023-01-04,SGD,1.4212
2023-01-05,SGD,1.4213
2023-01-06,SGD,1.4156
2023-01-07,SGD,1.4156
2023-01-08,SGD,1.4156
2023-01-09,SGD,1.4244
2023-01-10,SGD,1.429
2023-01-11,SGD,1.4316
2023-01-12,SGD,1.4309
2023-01-13,SGD,1.4311
2023-01-14,SGD,1.4311
2023-01-15,SGD,1.4311
2023-01-16,SGD,1.4288
2023-01-17,SGD,1.4343
2023-01-18,SGD,1.428
2023-01-19,SGD,1.4326
2023-01-20,SGD,1.4311
2023-01-21,SGD,1.4311
2023-01-22,SGD,1.4311
2023-01-23,SGD,1.4328
2023-01-24,SGD,1.4337
2023-01-25,SGD,1.4307
2023-01-26,SGD,1.4292
2023-01-27,SGD,1.4277
2023-01-28,SGD,1.4277
2023-01-29,SGD,1.4277
2023-01-30,SGD,1.431
2023-01-31,SGD,1.4268
2023-02-01,SGD,1.4303
2023-02-02,SGD,1.4352
2023-02-03,SGD,1.4331
2023-02-04,SGD,1.4331
2023-02-05,SGD,1.4331
2023-02-06,SGD,1.4266
2023-02-07,SGD,1.4199
2023-02-08,SGD,1.422
2023-02-09,SGD,1.4237
2023-02-10,SGD,1.4199
2023-02-11,SGD,1.4199
2023-02-12,SGD,1.4199
2023-02-13,SGD,1.4229
2023-02-14,SGD,1.427
2023-02-15,SGD,1.4285
2023-02-16,SGD,1.4287
2023-02-17,SGD,1.4231
2023-02-18,SGD,1.4231
2023-02-19,SGD,1.4231
2023-02-20,SGD,1.4259
2023-02-21,SGD,1.4272
2023-02-22,SGD,1.4252
2023-02-23,SGD,1.4249
2023-02-24,SGD,1.4239
2023-02-25,SGD,1.4239
2023-02-26,SGD,1.4239
2023-02-27,SGD,1.4246
2023-02-28,SGD,1.4314
2023-03-01,SGD,1.4316
2023-03-02,SGD,1.4307
2023-03-03,SGD,1.4296
2023-03-04,SGD,1.4296
2023-03-05,SGD,1.4296
2023-03-06,SGD,1.4324
2023-03-07,SGD,1.4357
2023-03-08,SGD,1.4269
2023-03-09,SGD,1.4279
2023-03-10,SGD,1.4349
2023-03-11,SGD,1.4349
2023-03-12,SGD,1.4349
2023-03-13,SGD,1.444
2023-03-14,SGD,1.4428
2023-03-15,SGD,1.4245
2023-03-16,SGD,1.4276
2023-03-17,SGD,1.4262
2023-03-18,SGD,1.4262
2023-03-19,SGD,1.4262
2023-03-20,SGD,1.4354
2023-03-21,SGD,1.4392
2023-03-22,SGD,1.4391
2023-03-23,SGD,1.4434
2023-03-24,SGD,1.433
2023-03-25,SGD,1.433
2023-03-26,SGD,1.433
2023-03-27,SGD,1.4351
2023-03-28,SGD,1.4394
2023-03-29,SGD,1.4425
2023-03-30,SGD,1.4465
2023-03-31,SGD,1.4464
2023-04-01,SGD,1.4464
2023-04-02,SGD,1.4464
2023-04-03,SGD,1.4464
2023-04-04,SGD,1.4467
2023-04-05,SGD,1.4512
2023-04-06,SGD,1.4507
2023-04-07,SGD,1.4507
2023-04-08,SGD,1.4507
2023-04-09,SGD,1.4507
2023-04-10,SGD,1.4507
2023-04-11,SGD,1.4526
2023-04-12,SGD,1.4538
2023-04-13,SGD,1.4592
2023-04-14,SGD,1.4665
2023-04-15,SGD,1.4665
2023-04-16,SGD,1.4665
2023-04-17,SGD,1.4615
2023-04-18,SGD,1.4614
2023-04-19,SGD,1.4615
